timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packet_count,byte_count,duration,label
2026-04-22 20:19:20.168822+00:00,10.110.90.34,61.148.236.13,31988,8080,TCP,18,7483,1.89844,benign
2026-04-23 14:28:34.168822+00:00,10.193.207.251,188.203.49.211,46398,445,TCP,18,12297,7.0368,benign
2026-04-22 17:03:06.168822+00:00,10.98.53.155,135.13.12.85,39951,8080,TCP,21,13473,2.95012,benign
2026-04-23 12:48:37.168822+00:00,10.153.94.88,124.199.25.169,41583,3389,TCP,14,6331,2.95501,benign
2026-04-23 06:04:11.168822+00:00,10.122.108.163,152.98.67.67,31848,443,UDP,857,966696,1.9806,dos
2026-04-22 15:27:46.168822+00:00,10.184.147.175,106.75.145.32,36789,443,UDP,774,909450,0.70839,dos
2026-04-23 13:50:32.168822+00:00,10.35.79.60,159.254.56.172,19301,3306,TCP,17,8036,2.58371,benign
2026-04-22 15:02:45.168822+00:00,10.203.44.221,165.140.77.251,27710,22,UDP,16,8208,1.18882,benign
2026-04-24 00:59:29.168822+00:00,10.146.44.101,143.94.67.222,11521,445,TCP,22,13421,3.42392,benign
2026-04-22 11:13:52.168822+00:00,10.14.62.153,164.227.189.31,6325,80,TCP,874,817190,1.14723,dos
2026-04-23 21:22:51.168822+00:00,10.11.133.195,176.252.6.191,55867,13947,UDP,8,704,0.17229,port_scan
2026-04-22 20:07:26.168822+00:00,10.61.13.159,177.87.221.103,53087,53,TCP,18,15654,4.11538,benign
2026-04-23 07:30:31.168822+00:00,10.97.104.116,101.18.95.200,18778,80,TCP,600,622800,0.55207,dos
2026-04-23 23:16:56.168822+00:00,10.150.115.78,127.77.185.87,30761,3389,TCP,14,7350,1.36475,benign
2026-04-24 05:17:25.168822+00:00,10.35.251.181,92.131.23.129,65365,445,TCP,16,8131,2.81171,benign
2026-04-23 06:19:16.168822+00:00,10.168.57.5,163.52.142.3,35279,58056,TCP,26,2418,0.22428,port_scan
2026-04-22 20:33:55.168822+00:00,10.160.230.97,185.181.184.112,1673,53,TCP,17,5007,6.12756,benign
2026-04-23 18:05:53.168822+00:00,10.30.132.251,136.183.92.99,38268,443,TCP,16,12130,3.50192,benign
2026-04-24 06:18:24.168822+00:00,10.115.86.243,80.94.173.231,57919,445,TCP,19,12489,1.7331,benign
2026-04-22 20:39:55.168822+00:00,10.61.88.62,58.68.11.98,15905,8080,TCP,14,6016,0.99453,benign
2026-04-23 00:49:16.168822+00:00,10.39.226.92,179.90.1.50,62139,53,TCP,23,12061,4.98095,benign
2026-04-23 22:09:39.168822+00:00,10.203.127.185,56.51.210.241,50255,3389,UDP,24,10607,1.13622,benign
2026-04-22 18:55:41.168822+00:00,10.16.145.234,106.24.244.181,4811,3389,UDP,21,11799,2.48305,benign
2026-04-23 09:24:20.168822+00:00,10.251.50.195,185.29.36.41,64743,445,TCP,19,10043,2.9767,benign
2026-04-23 00:42:24.168822+00:00,10.237.187.103,222.186.213.160,41509,30136,UDP,39,2847,0.05948,port_scan
2026-04-23 06:45:56.168822+00:00,10.33.141.7,85.90.24.63,14947,22,TCP,24,9024,2.2116,benign
2026-04-23 10:27:06.168822+00:00,10.174.104.17,148.106.138.222,51515,22,TCP,51,11730,3.6158,brute_force
2026-04-23 07:06:14.168822+00:00,10.179.105.129,37.185.248.228,54010,445,TCP,20,13608,0.69975,benign
2026-04-23 05:04:53.168822+00:00,10.71.110.43,52.73.157.119,40721,3389,TCP,17,7569,4.95968,benign
2026-04-23 00:41:13.168822+00:00,10.47.170.212,147.170.39.222,63222,8080,UDP,13,1948,2.83165,benign
2026-04-22 08:44:29.168822+00:00,10.42.41.149,34.155.235.13,57801,16529,ICMP,27,2133,0.26101,port_scan
2026-04-23 19:51:34.168822+00:00,10.142.99.252,101.113.106.219,21127,80,TCP,17,14579,0.65571,benign
2026-04-22 23:25:14.168822+00:00,10.248.163.231,25.201.3.243,9570,35549,TCP,24,1200,0.28816,port_scan
2026-04-22 09:50:51.168822+00:00,10.116.1.28,218.190.214.41,53110,3389,TCP,19,8326,1.5617,benign
2026-04-23 05:56:23.168822+00:00,10.206.31.43,42.51.88.88,62229,445,TCP,23,11797,2.23945,benign
2026-04-23 21:45:10.168822+00:00,10.173.119.61,45.29.208.177,20011,445,TCP,14,8612,3.71345,benign
2026-04-23 14:10:14.168822+00:00,10.207.183.74,184.91.217.50,36537,8080,ICMP,29,7949,0.60806,benign
2026-04-23 10:53:33.168822+00:00,10.52.187.60,172.60.132.239,33949,80,UDP,25,10003,2.7157,benign
2026-04-24 04:04:44.168822+00:00,10.61.224.222,29.196.142.82,23239,443,ICMP,23,13242,7.29083,benign
2026-04-23 14:36:44.168822+00:00,10.249.111.186,217.199.212.234,35744,22,TCP,21,15607,1.73814,benign
2026-04-24 04:12:57.168822+00:00,10.50.252.14,192.196.44.100,34904,8080,TCP,20,9169,3.3529,benign
2026-04-24 01:17:14.168822+00:00,10.218.154.239,93.45.74.201,64588,445,TCP,22,16266,0.36107,benign
2026-04-23 07:00:21.168822+00:00,10.174.49.173,135.14.172.74,22913,3306,UDP,12,4972,0.60394,benign
2026-04-22 09:44:06.168822+00:00,10.189.126.150,22.19.22.63,10633,80,TCP,15,690,1.40531,benign
2026-04-23 09:38:55.168822+00:00,10.102.68.158,148.80.224.93,30405,443,TCP,14,8737,5.7036,benign
2026-04-24 03:47:43.168822+00:00,10.128.8.193,22.36.59.156,10160,22,TCP,22,13104,1.59998,benign
2026-04-23 15:50:17.168822+00:00,10.61.11.65,124.245.35.30,11117,3306,UDP,23,14330,3.42809,benign
2026-04-22 16:58:44.168822+00:00,10.227.198.108,124.181.103.46,41990,80,UDP,17,10499,1.58499,benign
2026-04-23 22:25:41.168822+00:00,10.112.109.12,102.163.120.42,55513,8381,TCP,35,1925,0.30738,port_scan
2026-04-23 22:36:47.168822+00:00,10.91.228.160,23.226.85.7,8488,445,TCP,17,8224,2.04482,benign
2026-04-23 18:06:12.168822+00:00,10.98.251.20,99.55.52.167,26158,8080,UDP,18,8803,3.64626,benign
2026-04-22 13:52:42.168822+00:00,10.220.106.128,152.171.224.117,12845,25651,TCP,6,714,0.05676,port_scan
2026-04-23 16:55:01.168822+00:00,10.242.237.204,167.62.166.158,31151,445,TCP,24,11134,2.2648,benign
2026-04-23 23:51:46.168822+00:00,10.134.151.230,88.252.237.163,39130,443,TCP,28,7460,3.42094,benign
2026-04-23 03:48:06.168822+00:00,10.193.77.132,51.45.164.233,59701,3389,TCP,157,33441,3.56541,brute_force
2026-04-23 15:13:44.168822+00:00,10.208.205.76,45.182.146.153,58714,3389,TCP,145,32915,1.15391,brute_force
2026-04-24 00:02:31.168822+00:00,10.214.144.86,41.45.112.76,59535,443,ICMP,471,450276,1.62069,dos
2026-04-23 17:33:22.168822+00:00,10.125.113.19,145.121.161.152,28275,3306,TCP,23,5494,1.27419,benign
2026-04-23 14:08:05.168822+00:00,10.57.34.174,214.89.94.165,51863,53,TCP,22,10410,0.93267,benign
2026-04-23 02:19:18.168822+00:00,10.106.34.152,130.42.64.209,19774,22,TCP,118,29736,2.56819,brute_force
2026-04-22 13:58:26.168822+00:00,10.120.172.246,29.43.183.243,2960,3389,TCP,109,11990,0.83281,brute_force
2026-04-22 19:18:59.168822+00:00,10.251.118.9,191.184.71.196,61011,8080,TCP,23,4296,6.641,benign
2026-04-23 11:03:16.168822+00:00,10.17.35.5,91.83.71.80,59495,8080,TCP,27,19908,4.50352,benign
2026-04-23 17:40:32.168822+00:00,10.164.242.192,145.207.169.212,12702,3306,TCP,11,3508,3.30604,benign
2026-04-22 21:14:21.168822+00:00,10.180.81.181,67.149.173.98,13199,3389,TCP,26,10541,2.50974,benign
2026-04-23 00:38:12.168822+00:00,10.131.94.14,178.142.68.179,59538,22,TCP,26,8927,4.49484,benign
2026-04-22 16:04:46.168822+00:00,10.127.107.142,22.201.49.115,29298,53,TCP,28,19652,13.73265,benign
2026-04-22 23:09:30.168822+00:00,10.119.195.230,170.202.90.164,51975,443,TCP,18,10421,2.93263,benign
2026-04-23 13:28:38.168822+00:00,10.129.86.78,29.215.62.204,59276,3306,TCP,24,10889,3.61583,benign
2026-04-22 06:21:44.168822+00:00,10.224.135.247,118.105.86.196,36217,53,TCP,13,5770,2.95106,benign
2026-04-23 13:09:37.168822+00:00,10.173.148.15,75.154.5.169,7155,8080,TCP,30,16354,7.85268,benign
2026-04-22 09:20:14.168822+00:00,10.187.120.28,38.58.184.197,39731,3389,UDP,14,4836,2.20799,benign
2026-04-24 04:09:32.168822+00:00,10.87.115.228,33.29.30.50,9610,3389,TCP,14,8026,1.26305,benign
2026-04-23 17:48:42.168822+00:00,10.162.99.249,64.89.132.194,45404,22,UDP,92,13892,1.07968,brute_force
2026-04-24 05:11:28.168822+00:00,10.160.247.116,28.105.8.158,38186,80,TCP,17,10076,1.26676,benign
2026-04-23 00:03:36.168822+00:00,10.216.207.182,202.233.17.181,29233,443,UDP,17,9996,3.08407,benign
2026-04-23 01:57:15.168822+00:00,10.237.140.22,179.212.12.34,31196,443,TCP,21,9174,2.52252,benign
2026-04-23 05:22:56.168822+00:00,10.96.5.67,89.15.87.62,63095,3306,TCP,25,5815,3.37484,benign
2026-04-22 14:54:05.168822+00:00,10.179.32.161,192.228.74.186,26162,80,TCP,22,10679,2.60624,benign
2026-04-23 16:51:03.168822+00:00,10.162.141.176,15.97.232.232,55792,8080,TCP,11,3487,0.47403,benign
2026-04-22 13:04:28.168822+00:00,10.109.168.191,92.167.12.204,53256,8080,UDP,17,9027,3.7045,benign
2026-04-23 22:54:45.168822+00:00,10.148.179.195,62.22.136.212,65282,3389,TCP,30,14522,3.15719,benign
2026-04-24 05:05:48.168822+00:00,10.106.233.83,143.124.69.22,58740,80,TCP,22,9628,5.24931,benign
2026-04-22 18:43:06.168822+00:00,10.14.245.215,17.9.87.144,41103,22,TCP,31,10497,1.37556,benign
2026-04-23 01:20:06.168822+00:00,10.103.54.54,12.149.186.47,64982,53,TCP,10,6861,0.40652,benign
2026-04-22 07:58:18.168822+00:00,10.145.244.81,104.78.199.101,46209,445,TCP,16,7303,3.92062,benign
2026-04-22 22:47:09.168822+00:00,10.180.92.142,178.2.230.247,8956,53,UDP,16,13591,3.80616,benign
2026-04-22 16:25:15.168822+00:00,10.162.195.187,155.211.182.64,7239,3306,TCP,25,13122,3.64696,benign
2026-04-23 12:08:51.168822+00:00,10.56.28.142,41.215.0.155,44649,443,UDP,22,12522,0.21287,benign
2026-04-23 20:07:28.168822+00:00,10.103.69.51,16.45.83.201,35193,80,TCP,13,6831,8.71842,benign
2026-04-22 09:05:00.168822+00:00,10.220.21.35,31.24.60.108,57235,445,ICMP,19,10788,0.12283,benign
2026-04-22 14:36:30.168822+00:00,10.87.55.18,74.192.123.228,35733,3389,TCP,87,15486,3.69852,brute_force
2026-04-23 13:22:36.168822+00:00,10.62.92.112,198.73.189.154,16540,22,TCP,83,11454,1.72671,brute_force
2026-04-23 04:17:47.168822+00:00,10.134.33.249,146.214.47.220,56318,3389,UDP,138,23736,0.99237,brute_force
2026-04-24 00:22:06.168822+00:00,10.138.102.187,132.0.101.25,31991,3306,TCP,18,11515,5.52876,benign
2026-04-23 20:08:59.168822+00:00,10.238.2.128,81.48.167.4,62572,8080,TCP,25,14739,2.61274,benign
2026-04-23 17:05:50.168822+00:00,10.226.60.217,29.227.103.17,1486,22,TCP,12,6300,3.73012,benign
2026-04-24 04:57:34.168822+00:00,10.150.12.222,177.233.82.78,2203,3306,TCP,23,17474,1.30235,benign
2026-04-23 02:22:12.168822+00:00,10.17.181.146,131.18.252.96,9707,22,UDP,16,12246,1.03708,benign
2026-04-23 13:49:25.168822+00:00,10.202.79.30,64.185.99.35,62765,8080,UDP,22,14226,0.55926,benign
2026-04-22 11:54:26.168822+00:00,10.125.190.145,110.243.125.45,9124,80,TCP,23,10209,3.71995,benign
2026-04-22 10:59:35.168822+00:00,10.21.162.102,57.229.196.4,46999,80,ICMP,27,9532,5.26636,benign
2026-04-22 17:54:43.168822+00:00,10.186.237.218,56.187.76.124,46669,8080,TCP,15,9384,0.7397,benign
2026-04-22 20:33:08.168822+00:00,10.254.154.184,196.195.171.167,57785,443,UDP,1620,1221480,1.0347,dos
2026-04-22 19:04:22.168822+00:00,10.26.44.35,63.49.208.13,41165,3306,TCP,23,5427,1.64654,benign
2026-04-23 14:33:09.168822+00:00,10.186.156.234,148.103.6.148,2375,39254,TCP,8,432,0.28501,port_scan
2026-04-23 00:48:31.168822+00:00,10.180.222.192,39.216.63.60,3520,53,TCP,23,11139,3.12846,benign
2026-04-23 15:59:36.168822+00:00,10.160.132.35,154.76.93.87,1933,80,TCP,22,5868,1.85559,benign
2026-04-22 12:43:59.168822+00:00,10.153.134.248,118.184.198.32,39452,80,TCP,24,14057,5.8797,benign
2026-04-22 23:18:50.168822+00:00,10.231.88.48,110.133.242.150,28778,8080,TCP,21,13593,1.31971,benign
2026-04-23 09:57:49.168822+00:00,10.54.124.247,186.133.131.139,5419,3306,TCP,20,9416,4.51144,benign
2026-04-24 06:00:40.168822+00:00,10.219.234.59,31.110.241.251,2369,443,TCP,22,8183,0.60322,benign
2026-04-22 23:54:55.168822+00:00,10.1.171.103,47.114.207.213,14068,445,TCP,20,15193,1.47098,benign
2026-04-23 09:37:20.168822+00:00,10.118.187.252,147.141.223.156,31976,80,TCP,22,9380,2.7002,benign
2026-04-23 06:09:29.168822+00:00,10.45.155.9,179.207.68.250,59171,443,TCP,9,6140,3.14885,benign
2026-04-22 06:56:09.168822+00:00,10.127.9.208,89.36.60.148,54388,22,UDP,68,12376,2.19167,brute_force
2026-04-22 20:01:08.168822+00:00,10.144.65.59,205.46.172.13,29877,53,TCP,22,12721,3.06355,benign
2026-04-22 20:08:01.168822+00:00,10.166.65.98,118.229.165.253,19524,3389,ICMP,24,13782,3.09942,benign
2026-04-23 04:07:04.168822+00:00,10.3.88.185,213.176.4.104,51429,22,UDP,19,12203,1.05134,benign
2026-04-22 15:13:12.168822+00:00,10.14.215.69,35.192.42.251,61482,80,TCP,18,13122,1.18817,benign
2026-04-23 16:32:22.168822+00:00,10.187.35.35,144.233.206.220,21300,22,TCP,19,7715,1.62444,benign
2026-04-23 05:07:23.168822+00:00,10.221.244.68,21.131.229.55,33139,443,TCP,23,13636,2.38207,benign
2026-04-22 10:34:02.168822+00:00,10.245.208.66,89.34.130.19,8170,80,UDP,902,852390,1.96921,dos
2026-04-22 23:26:23.168822+00:00,10.205.250.77,30.86.202.11,9391,445,TCP,25,8177,3.16795,benign
2026-04-23 06:49:01.168822+00:00,10.113.73.11,188.172.242.210,58322,3389,ICMP,18,7902,6.00971,benign
2026-04-22 16:48:43.168822+00:00,10.238.146.47,169.203.182.22,15606,445,UDP,23,13278,2.46839,benign
2026-04-23 12:00:44.168822+00:00,10.134.198.219,148.51.43.246,11592,62710,TCP,39,1755,0.15281,port_scan
2026-04-23 18:52:38.168822+00:00,10.198.90.235,202.254.2.247,21602,80,UDP,402,438180,1.7851,dos
2026-04-23 14:22:51.168822+00:00,10.195.114.200,11.235.33.37,23579,3389,TCP,78,18018,3.43382,brute_force
2026-04-23 14:31:28.168822+00:00,10.253.8.155,20.201.204.54,14170,22,UDP,19,10692,2.40415,benign
2026-04-24 02:37:35.168822+00:00,10.171.222.122,180.65.221.125,46261,53,UDP,14,9128,6.52448,benign
2026-04-23 07:30:29.168822+00:00,10.87.51.105,132.204.121.113,38049,3389,TCP,26,16305,1.97166,benign
2026-04-23 19:49:34.168822+00:00,10.106.211.218,134.57.115.232,39201,18060,TCP,36,3708,0.09238,port_scan
2026-04-22 22:47:30.168822+00:00,10.129.175.187,146.72.234.197,64598,53,TCP,18,9551,1.44102,benign
2026-04-23 17:48:15.168822+00:00,10.159.191.21,217.195.4.24,60889,22,UDP,25,12614,0.91272,benign
2026-04-23 10:14:20.168822+00:00,10.117.170.132,11.113.117.34,19233,8080,TCP,14,6871,4.75886,benign
2026-04-23 23:59:47.168822+00:00,10.193.80.242,31.184.182.189,64739,22,UDP,17,8027,1.23645,benign
2026-04-22 10:01:00.168822+00:00,10.31.203.185,140.76.144.174,44792,53,TCP,25,12581,3.09471,benign
2026-04-24 02:13:29.168822+00:00,10.20.62.240,169.106.49.143,10483,3306,TCP,25,11579,0.82166,benign
2026-04-22 17:26:15.168822+00:00,10.173.201.215,197.174.179.214,21612,22,UDP,25,9026,7.82153,benign
2026-04-23 22:37:16.168822+00:00,10.0.216.182,152.125.170.179,15641,54189,TCP,24,1200,0.21449,port_scan
2026-04-23 00:33:27.168822+00:00,10.62.77.101,105.70.97.119,52582,8080,TCP,20,11845,4.61583,benign
2026-04-23 11:48:15.168822+00:00,10.154.68.72,153.22.171.123,42257,26788,TCP,8,608,0.23336,port_scan
2026-04-22 22:22:52.168822+00:00,10.137.186.110,32.94.191.234,51281,53,TCP,18,10291,2.19855,benign
2026-04-23 22:48:04.168822+00:00,10.47.28.212,180.66.144.253,10489,443,TCP,1647,1666764,0.61812,dos
2026-04-23 17:09:44.168822+00:00,10.124.18.95,114.53.130.153,34291,22,TCP,9,3890,6.44866,benign
2026-04-22 22:00:01.168822+00:00,10.6.51.34,58.83.248.229,36003,3389,TCP,94,12032,3.36522,brute_force
2026-04-22 12:43:05.168822+00:00,10.236.98.45,196.123.215.67,44949,80,TCP,22,13142,3.77466,benign
2026-04-24 04:01:38.168822+00:00,10.167.253.123,77.43.176.190,25075,53,TCP,33,16029,1.28514,benign
2026-04-24 05:04:38.168822+00:00,10.46.121.159,144.227.52.195,5085,443,TCP,19,5969,0.81766,benign
2026-04-22 14:39:31.168822+00:00,10.220.35.143,218.132.129.234,58318,53,TCP,20,8330,1.82795,benign
2026-04-22 21:34:07.168822+00:00,10.10.129.4,38.130.132.57,28527,8080,ICMP,15,7837,1.85131,benign
2026-04-22 17:20:05.168822+00:00,10.106.126.249,32.59.199.163,60251,80,TCP,658,644840,0.32705,dos
2026-04-22 17:14:36.168822+00:00,10.49.61.148,180.207.210.178,27748,22,TCP,106,14522,2.71567,brute_force
2026-04-22 13:56:30.168822+00:00,10.39.14.126,27.31.34.118,17721,22,TCP,22,12256,2.1411,benign
2026-04-23 17:20:45.168822+00:00,10.61.172.24,33.16.165.234,30968,22,UDP,20,11019,0.42651,benign
2026-04-23 19:37:44.168822+00:00,10.5.56.218,72.26.39.232,7195,3389,UDP,23,10505,1.20368,benign
2026-04-23 11:26:05.168822+00:00,10.140.72.152,218.91.123.149,37072,58434,UDP,12,828,0.18814,port_scan
2026-04-23 03:11:17.168822+00:00,10.164.112.45,116.179.147.212,64959,4006,UDP,31,2263,0.33793,port_scan
2026-04-24 05:20:42.168822+00:00,10.94.222.179,116.181.64.129,17553,80,TCP,22,11873,3.77806,benign
2026-04-23 17:45:28.168822+00:00,10.91.229.48,155.66.149.52,10693,3389,ICMP,77,10934,3.2911,brute_force
2026-04-22 09:10:22.168822+00:00,10.42.5.24,189.173.102.102,9851,3306,TCP,19,13066,4.25224,benign
2026-04-23 06:48:56.168822+00:00,10.78.13.97,175.184.248.199,12212,443,UDP,1002,1118232,1.27772,dos
2026-04-22 14:30:25.168822+00:00,10.17.8.148,92.63.179.7,26360,22,UDP,101,13332,3.1623,brute_force
2026-04-23 01:41:23.168822+00:00,10.141.202.116,18.127.232.83,17291,443,UDP,1883,1495102,0.7043,dos
2026-04-23 01:14:49.168822+00:00,10.220.125.70,162.26.160.110,47091,3306,TCP,9,4817,3.57438,benign
2026-04-24 01:21:30.168822+00:00,10.34.124.98,33.99.249.58,23012,443,UDP,18,10866,5.74373,benign
2026-04-23 21:43:01.168822+00:00,10.131.246.14,203.83.76.12,24450,53,TCP,25,18498,0.19357,benign
2026-04-23 03:04:31.168822+00:00,10.91.34.202,25.245.103.183,10557,80,TCP,799,785417,0.58203,dos
2026-04-23 19:20:23.168822+00:00,10.136.31.203,17.46.137.144,38003,3306,TCP,21,7721,1.68939,benign
2026-04-23 12:00:56.168822+00:00,10.31.196.254,167.167.111.135,21811,22,TCP,17,9183,0.73347,benign
2026-04-23 08:55:30.168822+00:00,10.130.165.7,190.154.227.221,46546,8922,TCP,13,923,0.07076,port_scan
2026-04-23 23:32:42.168822+00:00,10.169.38.109,217.227.131.7,2444,445,TCP,12,6529,4.95195,benign
2026-04-23 12:14:51.168822+00:00,10.131.194.200,126.131.235.117,42491,80,TCP,22,13358,0.77834,benign
2026-04-22 16:32:13.168822+00:00,10.236.191.21,173.10.48.231,52696,53,TCP,20,6812,11.95593,benign
2026-04-23 01:18:44.168822+00:00,10.174.43.241,31.252.148.181,46944,3389,TCP,23,12386,0.8423,benign
2026-04-23 01:39:47.168822+00:00,10.220.78.21,192.69.103.17,18026,22,TCP,14,4904,0.90782,benign
2026-04-23 22:50:13.168822+00:00,10.230.91.217,136.72.171.154,45971,3306,UDP,18,12826,0.09572,benign
2026-04-22 13:17:16.168822+00:00,10.21.64.104,83.73.99.189,53780,443,TCP,18,9880,0.77572,benign
2026-04-23 05:13:05.168822+00:00,10.32.114.235,12.250.114.55,35009,3389,UDP,19,8177,1.06528,benign
2026-04-23 08:22:53.168822+00:00,10.45.107.21,56.253.143.127,42757,8080,TCP,20,6933,2.28315,benign
2026-04-24 04:06:26.168822+00:00,10.167.106.130,119.106.59.51,53656,8080,TCP,8,4595,3.57792,benign
2026-04-23 20:13:54.168822+00:00,10.131.167.188,36.18.166.190,32024,443,TCP,21,14912,1.45312,benign
2026-04-22 18:51:36.168822+00:00,10.246.185.215,98.171.94.195,10635,22,TCP,22,9063,3.54649,benign
2026-04-22 08:58:26.168822+00:00,10.17.31.112,185.55.163.190,63747,22,TCP,20,9168,7.09472,benign
2026-04-22 12:24:54.168822+00:00,10.35.215.219,140.160.49.101,22097,443,TCP,567,449631,1.13573,dos
2026-04-22 09:13:42.168822+00:00,10.152.124.218,20.44.150.169,25968,80,TCP,17,12542,1.52408,benign
2026-04-23 01:49:43.168822+00:00,10.144.242.205,92.232.119.204,40567,3306,TCP,14,3539,0.90855,benign
2026-04-23 17:54:34.168822+00:00,10.85.164.34,98.251.224.39,12532,3389,TCP,152,39672,3.86188,brute_force
2026-04-23 13:52:26.168822+00:00,10.11.21.251,210.165.197.91,23370,3306,TCP,13,6073,6.387,benign
2026-04-23 16:23:34.168822+00:00,10.32.52.174,29.87.51.86,38275,80,UDP,22,11219,2.24117,benign
2026-04-23 07:48:24.168822+00:00,10.44.30.177,103.168.56.200,48342,3306,TCP,18,8501,3.64452,benign
2026-04-23 01:38:16.168822+00:00,10.242.32.168,41.140.218.178,10065,80,TCP,22,12177,2.34507,benign
2026-04-23 21:53:44.168822+00:00,10.136.243.243,109.89.162.127,54446,3306,TCP,20,8356,2.19192,benign
2026-04-22 23:38:44.168822+00:00,10.143.225.52,195.41.196.14,18881,80,TCP,1601,1170331,1.12258,dos
2026-04-23 10:22:15.168822+00:00,10.150.42.7,211.115.2.248,59957,30471,TCP,26,1092,0.16879,port_scan
2026-04-22 19:52:12.168822+00:00,10.195.144.1,54.235.185.228,59583,3306,TCP,17,6499,4.51301,benign
2026-04-22 23:51:32.168822+00:00,10.205.223.102,143.92.121.191,46909,53,TCP,27,16563,3.39912,benign
2026-04-22 09:17:49.168822+00:00,10.7.75.154,108.238.140.16,58578,8080,TCP,22,10341,2.28497,benign
2026-04-23 11:30:48.168822+00:00,10.13.99.56,26.113.7.95,11338,8080,TCP,16,8435,1.40841,benign
2026-04-23 06:58:58.168822+00:00,10.155.52.199,66.214.224.147,31068,53,TCP,27,19805,6.28231,benign
2026-04-22 21:28:47.168822+00:00,10.77.28.69,180.254.241.15,10117,445,TCP,24,10215,0.39185,benign
2026-04-23 11:54:14.168822+00:00,10.241.203.152,104.79.64.141,31877,51654,ICMP,31,1891,0.11414,port_scan
2026-04-22 12:35:53.168822+00:00,10.53.97.119,22.55.51.246,38587,3306,TCP,17,9927,1.26379,benign
2026-04-23 23:52:11.168822+00:00,10.249.82.207,205.176.111.155,37587,443,TCP,14,6899,4.73303,benign
2026-04-22 07:53:52.168822+00:00,10.72.41.197,150.34.51.201,5919,443,TCP,22,12571,6.4797,benign
2026-04-23 08:20:30.168822+00:00,10.22.195.235,205.247.63.204,6454,8080,TCP,16,8876,0.63312,benign
2026-04-22 19:09:33.168822+00:00,10.37.149.43,154.144.39.174,65416,19903,UDP,19,1729,0.02903,port_scan
2026-04-22 13:37:35.168822+00:00,10.118.117.20,32.135.87.10,17355,445,UDP,24,10441,4.63066,benign
2026-04-22 14:33:28.168822+00:00,10.47.138.214,90.222.196.60,32929,80,TCP,359,422184,1.12144,dos
2026-04-22 21:07:30.168822+00:00,10.69.214.50,168.79.105.233,38439,443,TCP,1230,1339470,0.65905,dos
2026-04-23 12:43:28.168822+00:00,10.6.99.1,119.190.251.140,11302,7850,UDP,22,1012,0.14223,port_scan
2026-04-23 20:00:49.168822+00:00,10.9.77.152,114.64.153.210,21742,80,TCP,11,6614,8.92649,benign
2026-04-24 03:05:03.168822+00:00,10.245.158.172,212.136.64.139,39829,3306,ICMP,20,6388,1.43432,benign
2026-04-23 12:00:20.168822+00:00,10.177.133.6,221.48.155.112,14790,11130,TCP,37,2257,0.29005,port_scan
2026-04-23 06:08:48.168822+00:00,10.87.44.143,168.90.121.75,52145,443,TCP,1837,2202563,0.3952,dos
2026-04-23 19:20:45.168822+00:00,10.196.108.146,214.120.231.214,42785,445,TCP,24,14980,2.64017,benign
2026-04-23 21:18:49.168822+00:00,10.162.2.191,118.80.143.63,64816,443,TCP,1071,994959,0.44896,dos
2026-04-23 02:10:47.168822+00:00,10.186.246.106,116.224.171.197,37565,445,UDP,12,4161,3.63495,benign
2026-04-23 02:23:12.168822+00:00,10.247.67.104,127.144.152.173,52653,53,TCP,23,11778,5.24957,benign
2026-04-22 09:34:23.168822+00:00,10.192.126.92,70.21.55.188,22123,18986,TCP,39,4329,0.21407,port_scan
2026-04-22 07:05:58.168822+00:00,10.147.115.24,214.227.241.121,45805,3389,TCP,18,9951,1.17964,benign
2026-04-24 01:09:16.168822+00:00,10.219.194.39,74.214.102.145,61496,22,UDP,11,4357,4.87705,benign
2026-04-23 23:55:00.168822+00:00,10.54.144.115,208.9.199.4,54072,3389,TCP,77,16247,2.69219,brute_force
2026-04-22 23:05:41.168822+00:00,10.26.91.249,138.32.195.245,51193,443,ICMP,515,508820,1.46827,dos
2026-04-24 03:37:08.168822+00:00,10.72.79.209,126.243.176.11,30087,25317,UDP,21,1932,0.17331,port_scan
2026-04-22 10:20:05.168822+00:00,10.232.48.94,88.94.241.241,39481,22,TCP,25,10683,5.32809,benign
2026-04-24 04:18:34.168822+00:00,10.215.215.103,175.141.15.202,39258,3389,UDP,64,16384,2.47202,brute_force
2026-04-23 10:30:11.168822+00:00,10.194.77.60,98.52.216.27,14536,53,ICMP,11,6600,2.13617,benign
2026-04-23 07:23:27.168822+00:00,10.240.164.199,144.84.209.176,17987,3389,TCP,29,16357,1.41146,benign
2026-04-23 18:02:33.168822+00:00,10.59.5.5,49.237.16.199,42833,443,TCP,23,8251,4.16317,benign
2026-04-22 17:14:56.168822+00:00,10.177.76.132,119.104.122.95,42103,443,TCP,1792,1308160,0.98929,dos
2026-04-23 05:16:36.168822+00:00,10.181.195.46,177.221.216.132,45390,37653,TCP,12,972,0.19513,port_scan
2026-04-22 17:21:46.168822+00:00,10.146.160.145,209.116.117.73,39968,443,TCP,1656,1313208,0.9918,dos
2026-04-23 11:47:52.168822+00:00,10.195.91.79,182.175.147.39,38522,22,UDP,29,15230,1.71697,benign
2026-04-23 02:19:14.168822+00:00,10.81.26.11,87.98.146.192,34569,443,TCP,26,13247,0.67984,benign
2026-04-23 02:21:39.168822+00:00,10.152.254.34,47.172.146.34,42179,53,TCP,20,9890,2.32697,benign
